QID,Title,Sub Category,Category,CVE ID,Vendor Reference,CVSS Base,CVSS3 Base,Bugtraq ID,Modified,Published
27104,SunFTP Server Unauthorized File Access Vulnerability,"Remote Discovery, Exploit Available",File Transfer Protocol,CVE-2001-0283,,6.4,'-,2428,06/15/2009 at 04:06:11 (GMT-0300),04/02/2001 at 06:23:19 (GMT-0300)
27105,SunFTP Server Partial Input Denial of Service Vulnerability,Remote Discovery,File Transfer Protocol,CVE-2000-0855,,5,'-,1637,05/29/2009 at 21:21:18 (GMT-0300),04/02/2001 at 12:59:06 (GMT-0300)
27106,SunFTP Server Buffer Overflow Vulnerability,Remote Discovery,File Transfer Protocol,CVE-2000-0856,,7.5,'-,1638,06/12/2009 at 04:50:21 (GMT-0300),04/02/2001 at 12:52:15 (GMT-0300)
27107,QPC FTPd Directory Traversal and BoF Vulnerabilities,"Remote Discovery, Exploit Available",File Transfer Protocol,CVE-2001-0680,,5,'-,2618,08/30/2016 at 19:56:58 (GMT-0300),04/17/2001 at 05:35:16 (GMT-0300)
27108,Solaris IN.FTPD CWD Username Enumeration Vulnerability,Remote Discovery,"File Transfer Protocol,",,,5,'-,2564,05/21/2009 at 03:54:17 (GMT-0300),05/18/2001 at 06:07:55 (GMT-0300)
27109,Potential WFTPD 3.00 R5 Directory Traversal Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2000-1101,,5,'-,"2779,2005",06/15/2009 at 21:25:46 (GMT-0300),05/28/2001 at 06:02:34 (GMT-0300)
27110,Potential WFTPD Path/File Mapping Buffer Overflow Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2001-0296,,10,'-,2780,06/05/2009 at 00:40:44 (GMT-0300),05/28/2001 at 06:47:10 (GMT-0300)
27111,ACLogic CesarFTP Directory Traversal Vulnerability,"Remote Discovery, Exploit Available",File Transfer Protocol,CVE-2001-1335,,5,'-,2786,06/16/2009 at 18:05:37 (GMT-0300),05/29/2001 at 05:50:05 (GMT-0300)
27112,Netwin SurgeFTP Weak Password Encryption Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2001-1356,,10,'-,3157,12/02/2010 at 20:13:37 (GMT-0300),08/10/2001 at 05:50:10 (GMT-0300)
27113,FTP Server Banner,Remote Discovery,File Transfer Protocol,CVE-1999-0614,,0,'-,,01/01/1999 at 05:00:00 (GMT-0300),
27114,TrollFTPD Buffer Overflow Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2001-1113,,10,'-,3174,06/09/2009 at 06:26:01 (GMT-0300),08/16/2001 at 06:12:02 (GMT-0300)
27115,glFTPD LIST Denial of Service Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2001-0965,,5,'-,3201,06/03/2009 at 00:59:08 (GMT-0300),08/17/2001 at 19:31:05 (GMT-0300)
27116,WS-FTP Anonymous Multiple FTP Command Buffer Overflow Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2001-1021,,7.5,'-,3102,06/15/2009 at 00:32:56 (GMT-0300),08/20/2001 at 21:58:18 (GMT-0300)
27117,EFTP Buffer Overflow Code Execution and Denial of Service Vulnerability,"Remote Discovery, Exploit Available",File Transfer Protocol,CVE-2001-1112,,7.5,'-,3330,06/26/2008 at 14:08:17 (GMT-0300),09/13/2001 at 15:43:09 (GMT-0300)
27118,EFTP Password Hash Retrieval Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2001-1109,,7.5,'-,"3331,3333",06/15/2009 at 04:38:06 (GMT-0300),09/13/2001 at 16:04:36 (GMT-0300)
27119,EFTP Clear Text Password Storage Vulnerability,Remote Discovery,File Transfer Protocol,CVE-2001-1111,,4.6,'-,3332,05/31/2009 at 06:02:53 (GMT-0300),09/13/2001 at 16:09:10 (GMT-0300)
27120,EFTP Server Directory and File Existence Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2001-1109,,7.5,'-,"3333,3331",05/28/2009 at 14:26:34 (GMT-0300),09/13/2001 at 16:13:15 (GMT-0300)
27122,Pi-Soft SpoonFTP Directory Traversal Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2001-0963,,7.5,'-,3351,05/28/2009 at 22:07:36 (GMT-0300),09/24/2001 at 17:32:51 (GMT-0300)
27123,Charles Clark Meteor FTP Directory Traversal Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2001-1031,,5,'-,3374,06/01/2009 at 04:11:06 (GMT-0300),10/03/2001 at 17:45:53 (GMT-0300)
27124,TYPSoft FTP 'RETR' and 'STOR' Denial of Service Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2001-1156,,5,'-,3409,06/01/2009 at 04:26:02 (GMT-0300),10/11/2001 at 14:33:02 (GMT-0300)
27125,Ipswitch WS_FTP Server 'STAT' Buffer Overflow Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2001-1021,,7.5,'-,3507,05/27/2009 at 20:55:50 (GMT-0300),11/06/2001 at 23:01:44 (GMT-0300)
27126,WU-FTPd File Globbing Heap Corruption Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2001-0550,RHSA-2001:157,7.5,'-,3581,06/17/2009 at 17:19:57 (GMT-0300),11/29/2001 at 21:48:57 (GMT-0300)
27128,Etype EServ Passive Mode Denial of Service Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2002-0221,,5,'-,3983,06/03/2009 at 05:57:22 (GMT-0300),01/30/2002 at 15:01:27 (GMT-0300)
27129,Etype EServ FTP Bounce Attack Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2002-0222,,7.5,'-,3986,05/29/2009 at 15:22:48 (GMT-0300),01/30/2002 at 15:12:02 (GMT-0300)
27130,BlackMoon FTP Server Buffer Overflow Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2002-0126,,7.5,'-,3884,08/30/2016 at 20:23:01 (GMT-0300),02/07/2002 at 22:09:41 (GMT-0300)
27131,InstantServers MiniPortal Directory Traversal Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2002-0261,,7.5,'-,4075,06/16/2009 at 20:11:37 (GMT-0300),02/13/2002 at 14:31:45 (GMT-0300)
27133,InstantServers MiniPortal Sensitive File Plain Text Storage Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2002-0259,,4.6,'-,4076,06/04/2009 at 22:19:06 (GMT-0300),02/13/2002 at 14:58:34 (GMT-0300)
27134,Coolsoft PowerFTP Server Path Disclosure Vulnerability,Remote Discovery,File Transfer Protocol,"CVE-2001-0934,CVE-2002-1545",,7.5,'-,4072,07/30/2009 at 16:55:59 (GMT-0300),02/13/2002 at 17:22:00 (GMT-0300)
27135,Coolsoft PowerFTP Server Plain Text Account Information Vulnerability,Remote Discovery,File Transfer Protocol,CVE-2002-0264,,7.5,'-,4074,06/12/2009 at 05:55:51 (GMT-0300),02/13/2002 at 17:35:47 (GMT-0300)
27136,Coolsoft PowerFTP Server Directory Traversal Vulnerability,Remote Discovery,File Transfer Protocol,CVE-2001-0931,,7.5,'-,3593,05/29/2009 at 15:28:33 (GMT-0300),03/11/2002 at 16:07:57 (GMT-0300)
27142,Pi-Soft SpoonFTP FTP Bounce Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2002-0139,,7.5,'-,3910,06/12/2009 at 04:28:55 (GMT-0300),02/21/2002 at 19:44:15 (GMT-0300)
27143,Microsoft IIS FTP Connection Status Request Denial of Service Vulnerability (MS02-018),"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2002-0073,MS02-018,5,'-,4482,11/02/2015 at 07:10:33 (GMT-0300),04/12/2002 at 13:17:16 (GMT-0300)
27145,3Com 3CDaemon Buffer Overflow Vulnerability,"Remote Discovery, Exploit Available",File Transfer Protocol,CVE-2002-0606,,7.5,'-,4638,06/09/2009 at 00:54:28 (GMT-0300),05/08/2002 at 20:46:27 (GMT-0300)
27146,Matu FTP Server Buffer Overflow Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2002-0895,,7.5,'-,4792,06/17/2009 at 06:06:58 (GMT-0300),05/28/2002 at 13:39:51 (GMT-0300)
27147,FileZilla FTP Server Directory Traversal Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,5,'-,4865,05/15/2009 at 18:59:30 (GMT-0300),05/28/2002 at 16:58:12 (GMT-0300)
27148,TransSoft FTP-Broker Denial of Service Vulnerability,Remote Discovery,File Transfer Protocol,CVE-2002-0405,,10,'-,4864,06/04/2009 at 04:05:28 (GMT-0300),05/30/2002 at 15:04:04 (GMT-0300)
27149,DataWizard FtpXQ Buffer Overflow Vulnerability,Remote Discovery,File Transfer Protocol,CVE-2002-1920,,5,'-,4862,06/03/2009 at 06:36:05 (GMT-0300),05/30/2002 at 18:56:22 (GMT-0300)
27150,MMFTPD SysLog Format String Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2002-0925,,7.5,'-,"4990,4999",06/10/2009 at 05:44:53 (GMT-0300),06/13/2002 at 13:31:41 (GMT-0300)
27151,WU-FTPD Message Buffer Overflow Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-1999-0879,,10,'-,726,06/05/2009 at 00:14:23 (GMT-0300),06/24/2002 at 13:55:48 (GMT-0300)
27152,WU-FTPD SITE NEWER Denial of Service Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-1999-0880,,5,'-,737,06/12/2009 at 19:38:55 (GMT-0300),06/24/2002 at 16:56:10 (GMT-0300)
27153,Multiple Vendor WU-FTPD Buffer Overflow Vulnerabilities,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-1999-0878,RHSA-1999:031,10,'-,599,06/04/2009 at 23:28:14 (GMT-0300),06/24/2002 at 17:25:27 (GMT-0300)
27154,FTP Server Directory and File Disclosure Vulnerability,Remote Discovery,"File Transfer Protocol,",,,5,'-,,07/25/2002 at 20:03:11 (GMT-0300),
27155,T. Hauck Jana Server FTP Server PASV Mode Port Exhaustion Denial of Service Vulnerability,Remote Discovery,File Transfer Protocol,CVE-2002-1063,,5,'-,5325,06/01/2009 at 21:43:09 (GMT-0300),07/29/2002 at 13:25:09 (GMT-0300)
27156,WFTPD Remote Buffer Overflow Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-1999-0950,,10,'-,747,05/26/2009 at 21:42:55 (GMT-0300),08/05/2002 at 21:48:39 (GMT-0300)
27157,Multiple Vendor Ftpd Remote Root Access Using Race Condition in SITE EXEC Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-1999-0955,,7.6,'-,,08/06/2002 at 17:17:23 (GMT-0300),
27158,Ipswitch WS_FTP Server CPWD Remote Buffer Overflow Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2002-0826,,7.5,'-,5427,06/18/2009 at 05:57:40 (GMT-0300),08/08/2002 at 18:28:43 (GMT-0300)
27159,WU-FTPD ftpglob Function Buffer Overflow Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2001-0935,,7.5,'-,,08/28/2002 at 15:04:01 (GMT-0300),
27160,FTP Server Root User Home Directory Accessible,Remote Discovery,File Transfer Protocol,CVE-1999-0082,,10,'-,,09/27/2002 at 17:54:08 (GMT-0300),
27161,Guest Account Accessible to FTP Server,Remote Discovery,"File Transfer Protocol,",,,5,'-,,10/16/2002 at 22:55:13 (GMT-0300),
27162,Microsoft IIS FTP Denial of Service Vulnerability (MS01-026),"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2001-0334,MS01-026,5,'-,2717,11/03/2015 at 08:20:02 (GMT-0300),10/17/2002 at 17:58:18 (GMT-0300)
27163,Microsoft IIS Various Domain User Account Access Vulnerability (MS01-026),"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2001-0335,MS01-026,5,'-,2719,11/03/2015 at 08:18:43 (GMT-0300),10/17/2002 at 18:00:50 (GMT-0300)
27164,IPSwitch WS_FTP Server FTP Bounce Vulnerability,Remote Discovery,"File Transfer Protocol,",,,6.4,'-,6050,05/15/2009 at 17:15:34 (GMT-0300),10/29/2002 at 00:40:10 (GMT-0300)
27165,acFTP Invalid Password Weak Authentication Vulnerability,"Remote Discovery, Exploit Available",File Transfer Protocol,CVE-2002-2417,,10,'-,6235,09/18/2009 at 15:53:43 (GMT-0300),11/25/2002 at 18:35:40 (GMT-0300)
27166,FTP Generic ../ File Disclosure Vulnerability,Remote Discovery,"File Transfer Protocol,",,,6.4,'-,,12/11/2002 at 16:16:21 (GMT-0300),
27167,TYPSoft FTP Server File Retrieval Outside Ftproot Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,"CVE-2001-0294,CVE-2002-0558",,5,'-,2489,06/29/2009 at 15:36:44 (GMT-0300),12/18/2002 at 15:06:26 (GMT-0300)
27168,FTP Server CWD User Existence Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,"CVE-2002-0104,CVE-1999-0201",,6.4,'-,3806,05/29/2009 at 17:57:06 (GMT-0300),12/18/2002 at 16:29:10 (GMT-0300)
27169,PlatinumFTPServer Information Disclosure Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,5,'-,6492,05/14/2009 at 15:24:37 (GMT-0300),12/30/2002 at 22:50:05 (GMT-0300)
27170,PlatinumFTPServer Arbitrary File Deletion Vulnerability,Remote Discovery,"File Transfer Protocol,",,,7.5,'-,6493,04/16/2009 at 16:04:12 (GMT-0300),12/30/2002 at 22:46:42 (GMT-0300)
27171,PlatinumFTPserver Denial of Service Vulnerability,Remote Discovery,"File Transfer Protocol,",,,7.8,'-,6494,05/07/2009 at 21:59:25 (GMT-0300),12/30/2002 at 22:48:35 (GMT-0300)
27172,BRS WebWeaver MKDir FTP Root Path Disclosure Vulnerability,Remote Discovery,"File Transfer Protocol,",,,5,'-,6576,05/04/2009 at 02:43:53 (GMT-0300),01/10/2003 at 21:15:28 (GMT-0300)
27174,Xynph FTP Server Directory Traversal Vulnerability,Remote Discovery,"File Transfer Protocol,",,,5,'-,6587,05/15/2009 at 15:47:38 (GMT-0300),01/17/2003 at 00:15:56 (GMT-0300)
27175,Xynph FTP Path Disclosure Vulnerability,Remote Discovery,"File Transfer Protocol,",,,5,'-,,01/17/2003 at 00:09:44 (GMT-0300),
27176,Xynph FTP Server Drive Contents Disclosure Vulnerability,Remote Discovery,"File Transfer Protocol,",,,5,'-,,01/17/2003 at 00:19:41 (GMT-0300),
27177,Multiple Vendor ftpd PASV Mode Data Channel Hijacking Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-1999-0351,,6.4,'-,4895,03/05/2008 at 16:20:29 (GMT-0300),01/17/2003 at 19:33:16 (GMT-0300)
27178,BRS WebWeaver MKDir Directory Traversal Weakness,Remote Discovery,"File Transfer Protocol,",,,7.5,'-,6585,05/22/2009 at 01:22:33 (GMT-0300),01/21/2003 at 00:30:48 (GMT-0300)
27179,Nite Server FTPD File Disclosure Vulnerability,"Remote Discovery, Patch Available",File Transfer Protocol,CVE-2003-1349,,5,'-,6648,05/12/2009 at 22:28:25 (GMT-0300),01/22/2003 at 00:39:30 (GMT-0300)
27180,PlatinumFTPServer File Disclosure Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,7.5,'-,6691,04/16/2009 at 04:07:07 (GMT-0300),01/28/2003 at 23:44:56 (GMT-0300)
27181,ZyXEL DSL Modem Default Remote Administration Password Vulnerability,Remote Discovery,"File Transfer Protocol,",,,7.5,'-,6671,05/04/2009 at 03:26:50 (GMT-0300),01/30/2003 at 00:34:55 (GMT-0300)
27182,BisonFTP Information Disclosure Vulnerability,Remote Discovery,File Transfer Protocol,CVE-2003-1380,,7.5,'-,6873,05/04/2009 at 23:35:10 (GMT-0300),02/27/2003 at 23:53:38 (GMT-0300)
27183,PlatinumFTPServer Directory Traversal Variant Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,5,'-,6925,05/12/2009 at 22:14:49 (GMT-0300),03/07/2003 at 01:07:53 (GMT-0300)
27184,Cerberus FTP Server Information Disclosure Weakness,"Remote Discovery, Patch Available","File Transfer Protocol,",,,5,'-,7369,05/05/2009 at 01:40:46 (GMT-0300),04/16/2003 at 19:24:56 (GMT-0300)
27185,Kunani FTP File Disclosure Vulnerability,Remote Discovery,File Transfer Protocol,CVE-2002-2238,,5,'-,6355,05/05/2009 at 03:22:40 (GMT-0300),05/01/2003 at 23:29:29 (GMT-0300)
27186,Smallftpd Directory Traversal Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,5,'-,7472,10/06/2010 at 19:30:00 (GMT-0300),05/07/2003 at 23:06:00 (GMT-0300)
27187,Smallftpd FTP Command Argument Denial of Service Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,5,'-,7473,04/20/2009 at 04:09:30 (GMT-0300),05/07/2003 at 22:59:01 (GMT-0300)
27188,Smallftpd Login Denial of Service Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,5,'-,7474,05/12/2009 at 21:56:22 (GMT-0300),05/07/2003 at 22:53:07 (GMT-0300)
27189,Blackmoon FTP Server Username Information Disclosure Vulnerability,Remote Discovery,File Transfer Protocol,"CVE-2003-0342,CVE-2003-0343",,4.6,'-,7647,05/31/2009 at 06:41:39 (GMT-0300),05/21/2003 at 20:01:54 (GMT-0300)
27190,Meteor FTP Server Username Information Disclosure Vulnerability,Remote Discovery,"File Transfer Protocol,",,,5,'-,7707,05/05/2009 at 22:06:36 (GMT-0300),05/27/2003 at 21:13:16 (GMT-0300)
27191,Mollensoft Hyperion FTP Server MKDIR Buffer Overflow Vulnerability,Remote Discovery,"File Transfer Protocol,",,,7.5,'-,7278,05/12/2009 at 21:25:06 (GMT-0300),05/28/2003 at 20:56:42 (GMT-0300)
27192,Mollensoft Hyperion FTP Server USER Command Buffer Overflow Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,7.5,'-,7307,05/05/2009 at 21:23:42 (GMT-0300),05/28/2003 at 21:02:59 (GMT-0300)
27193,Mollensoft Hyperion FTP Server Buffer Overflow Vulnerability,Remote Discovery,"File Transfer Protocol,",,,7.5,'-,6467,05/12/2009 at 21:23:52 (GMT-0300),05/28/2003 at 21:05:46 (GMT-0300)
27194,MegaBrowser FTP User Enumeration Weakness,Remote Discovery,"File Transfer Protocol,",,,5,'-,7803,05/25/2009 at 23:15:10 (GMT-0300),06/04/2003 at 21:48:54 (GMT-0300)
27195,HP-UX FTPD REST Command Memory Disclosure Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,7.5,'-,7825,05/04/2009 at 23:52:16 (GMT-0300),06/16/2003 at 16:27:57 (GMT-0300)
27196,Pablo Software Solutions FTP Server Anonymous Users Privileges Vulnerability,Remote Discovery,"File Transfer Protocol,",,,5,'-,7799,05/12/2009 at 21:00:07 (GMT-0300),06/16/2003 at 23:20:53 (GMT-0300)
27197,Pablo Software Solutions FTP Server Plaintext Password Weakness,Remote Discovery,"File Transfer Protocol,",,,5,'-,7801,04/20/2009 at 03:38:45 (GMT-0300),06/16/2003 at 23:27:19 (GMT-0300)
27198,BRS WebWeaver RETR Command Denial of Service Vulnerability,Remote Discovery,"File Transfer Protocol,",,,5,'-,7425,05/06/2009 at 00:24:44 (GMT-0300),06/26/2003 at 18:47:40 (GMT-0300)
27199,ProFTPD SQL Injection mod_sql Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2003-0500,,10,'-,7974,05/06/2009 at 00:58:53 (GMT-0300),07/08/2003 at 23:22:42 (GMT-0300)
27200,WU-FTPD FB_RealPath Off-By-One Buffer Overflow Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2003-0466,,10,'-,8315,06/11/2009 at 06:36:46 (GMT-0300),08/05/2003 at 19:45:13 (GMT-0300)
27201,121 Software 121 WAM! FTP Server Directory Traversal Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,5,'-,8356,04/21/2009 at 17:55:10 (GMT-0300),08/07/2003 at 23:02:04 (GMT-0300)
27202,Yak! Chat Client FTP Server Default Credentials Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,9,'-,8581,04/21/2009 at 18:20:19 (GMT-0300),09/10/2003 at 20:26:12 (GMT-0300)
27203,GuildFTPD CWD Command Denial of Service Vulnerability,Remote Discovery,"File Transfer Protocol,",,,8.5,'-,7951,05/06/2009 at 15:54:10 (GMT-0300),09/12/2003 at 14:03:27 (GMT-0300)
27204,Ipswitch WS_FTP Server FTP Command Buffer Overrun Vulnerabilities,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2003-0772,,7.5,'-,8542,06/15/2009 at 04:23:21 (GMT-0300),09/15/2003 at 20:25:21 (GMT-0300)
27205,CesarFTP Remote Username Buffer Overrun Vulnerability,Remote Discovery,"File Transfer Protocol,",,,6.4,'-,7946,05/15/2009 at 05:18:59 (GMT-0300),09/16/2003 at 23:39:33 (GMT-0300)
27206,Mollensoft Hyperion FTP/Enceladus Server Suite Multiple Remote Heap Corruption Vulnerabilities,Remote Discovery,"File Transfer Protocol,",,,7.5,'-,7909,05/15/2009 at 15:34:17 (GMT-0300),09/18/2003 at 19:43:25 (GMT-0300)
27207,Crob FTP Server Remote Username Format String Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,7.5,'-,7776,04/21/2009 at 05:12:15 (GMT-0300),09/18/2003 at 20:17:17 (GMT-0300)
27208,ProFTPD ASCII File Upload Buffer Overrun Vulnerability,"Remote Discovery, Patch Available, Exploit Available",File Transfer Protocol,CVE-2003-0831,,9,'-,8679,05/12/2009 at 19:09:07 (GMT-0300),09/24/2003 at 15:12:39 (GMT-0300)
27209,GuildFTPD Login Password Buffer Overflow Vulnerability,Remote Discovery,"File Transfer Protocol,",,,6.4,'-,7948,05/12/2009 at 19:17:28 (GMT-0300),09/26/2003 at 23:25:53 (GMT-0300)
27210,Unauthenticated Access to FTP Server Allowed,Remote Discovery,"File Transfer Protocol,",,,7.8,'-,,10/10/2003 at 22:58:33 (GMT-0300),
27211,FTPD on HP Printer Accessible to Unauthenicated Remote Users,Remote Discovery,"File Transfer Protocol,",,,5,'-,,10/13/2003 at 18:07:00 (GMT-0300),
27212,FTP Service Not Available,Remote Discovery,"File Transfer Protocol,",,,'-,'-,,12/03/2003 at 18:58:25 (GMT-0300),
27213,Xlight FTP Server Tilde Remote Denial of Service Vulnerability,"Remote Discovery, Patch Available","File Transfer Protocol,",,,5,'-,9215,05/18/2009 at 21:43:14 (GMT-0300),12/17/2003 at 00:17:52 (GMT-0300)
